MatchtypeId,CompName,date,matchid,battingclubid,overs,Phase3idStar,Phase3idStarPhrase,Phase4id,Phase4idPhrase,batruns,0s,1s,2s,3s,4s,6s,StrikerName,PaceorSpin,BowlingTypeGroup,Batwkts,LengthX,LengthY,HeightX,HeightY,StrikerBattingType,WWregion63,StrikerBattingType
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,5.3,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,3,0,227,566,329,348,2,11,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,5.4,1,1 to 6,1,1 to 6,6,0,0,0,0,0,1,Harnoor Singh Pannu,1,3,0,228,642,341,327,2,21,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,5.5,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,3,0,206,593,294,339,2,22,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,5.6,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Anmol Malhotra,1,3,0,150,549,283,344,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,6.1,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,158,445,277,364,1,6,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,6.2,2,7 to 15,2,7 to 10,2,0,0,1,0,0,0,Harnoor Singh Pannu,1,4,0,200,538,308,339,2,22,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,6.3,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,4,0,209,533,316,349,2,22,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,6.4,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Anmol Malhotra,1,4,0,191,516,307,361,1,3,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,6.5,2,7 to 15,2,7 to 10,4,0,0,0,0,1,0,Anmol Malhotra,1,4,0,106,418,236,376,1,23,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,6.6,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,159,560,262,331,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,7.1,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,3,0,174,582,308,339,1,10,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,7.2,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,3,0,193,325,307,383,2,3,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,7.3,2,7 to 15,2,7 to 10,4,0,0,0,0,1,0,Harnoor Singh Pannu,1,3,0,307,500,411,341,2,18,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,7.4,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,3,0,175,379,281,361,2,7,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,7.5,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,3,0,156,538,283,349,1,11,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,7.6,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,3,0,178,511,307,347,2,21,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,8.1,2,7 to 15,2,7 to 10,0,0,0,0,0,0,0,Harnoor Singh Pannu,1,1,0,80,1289,202,300,2,16,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,8.1,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,1,0,173,703,327,333,2,20,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,8.2,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,1,0,142,511,278,359,1,18,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,8.3,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,1,0,223,473,347,374,2,20,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,8.4,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Anmol Malhotra,1,1,0,160,1004,375,295,1,10,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,8.5,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,1,0,95,484,224,374,1,14,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,8.6,2,7 to 15,2,7 to 10,6,0,0,0,0,0,1,Harnoor Singh Pannu,1,1,0,142,1048,266,269,2,23,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,9.1,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Anmol Malhotra,1,3,0,168,440,301,373,1,10,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,9.2,2,7 to 15,2,7 to 10,2,0,0,1,0,0,0,Anmol Malhotra,1,3,0,104,500,247,341,1,22,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,9.3,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,3,0,144,527,275,349,1,20,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,9.4,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,3,0,214,533,321,347,2,20,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,9.5,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Anmol Malhotra,1,3,0,164,412,296,376,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,9.6,2,7 to 15,2,7 to 10,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,3,0,182,418,291,375,2,22,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,10.1,2,7 to 15,3,11 to 16,4,0,0,0,0,1,0,Harnoor Singh Pannu,1,1,0,214,653,355,331,2,17,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,10.2,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,1,0,269,440,399,360,2,1,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,10.3,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,1,0,205,549,339,369,2,11,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,10.4,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,1,0,266,473,379,364,2,9,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,10.5,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,1,0,118,615,254,347,1,21,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,10.6,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,1,0,200,484,325,385,2,21,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,11.1,2,7 to 15,3,11 to 16,2,0,0,1,0,0,0,Harnoor Singh Pannu,1,3,0,204,527,323,359,2,19,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,11.2,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,3,0,200,357,323,381,2,21,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,11.3,2,7 to 15,3,11 to 16,6,0,0,0,0,0,1,Anmol Malhotra,1,3,0,154,527,273,370,1,20,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,11.4,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,3,0,152,566,280,368,1,20,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,11.5,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,3,0,227,434,344,364,2,4,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,11.6,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,3,0,212,412,330,373,2,14,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,12.1,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,4,0,284,456,392,349,2,8,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,12.2,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,4,0,200,549,319,346,2,20,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,12.3,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,193,588,294,344,1,11,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,12.4,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,4,0,187,566,338,352,2,20,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,12.5,2,7 to 15,3,11 to 16,2,0,0,1,0,0,0,Anmol Malhotra,1,4,0,164,544,297,332,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,12.6,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,160,555,283,341,1,11,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,13.1,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,1,0,145,631,259,325,1,21,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,13.2,2,7 to 15,3,11 to 16,0,0,0,0,0,0,0,Harnoor Singh Pannu,1,1,0,159,1053,303,221,2,8,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,13.2,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,1,0,191,429,320,381,2,20,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,13.3,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,1,0,179,73,309,382,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,13.4,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,1,0,147,1037,274,272,2,23,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,13.5,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,1,0,215,533,349,380,1,21,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,13.6,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,1,0,174,708,295,334,2,22,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,14.1,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harnoor Singh Pannu,1,4,0,202,577,321,347,2,22,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,14.2,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,175,588,310,338,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,14.3,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,4,0,233,588,380,347,2,1,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,14.4,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,4,1,192,604,329,357,2,21,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,14.5,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Harpreet Brar,1,4,0,211,681,356,336,2,20,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,14.6,2,7 to 15,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,174,511,295,357,1,10,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,15.1,3,16 to 20,3,11 to 16,0,1,0,0,0,0,0,Anmol Malhotra,1,1,0,141,478,267,386,1,14,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,15.2,3,16 to 20,3,11 to 16,1,0,1,0,0,0,0,Anmol Malhotra,1,1,0,178,314,302,390,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,15.3,3,16 to 20,3,11 to 16,0,0,0,0,0,0,0,Harpreet Brar,1,1,0,165,1059,280,217,2,1,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,15.3,3,16 to 20,3,11 to 16,4,0,0,0,0,1,0,Harpreet Brar,1,1,0,151,949,257,299,2,24,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,15.4,3,16 to 20,3,11 to 16,2,0,0,1,0,0,0,Harpreet Brar,1,1,0,172,84,296,392,2,22,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,15.5,3,16 to 20,3,11 to 16,0,1,0,0,0,0,0,Harpreet Brar,1,1,0,158,1059,265,246,2,8,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,15.6,3,16 to 20,3,11 to 16,0,1,0,0,0,0,0,Harpreet Brar,1,1,0,152,133,273,375,2,16,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,16.1,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,170,615,287,323,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,16.2,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Harpreet Brar,1,4,0,174,621,291,349,2,21,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,16.3,3,16 to 20,4,17 to 20,4,0,0,0,0,1,0,Anmol Malhotra,1,4,0,141,577,224,347,1,24,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,16.4,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Anmol Malhotra,1,4,0,189,768,344,302,1,19,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,16.5,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Harpreet Brar,1,4,1,200,434,329,377,2,10,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,16.6,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Gaurav Chaudhary,1,4,0,163,571,280,347,1,6,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,17.1,3,16 to 20,4,17 to 20,4,0,0,0,0,1,0,Gaurav Chaudhary,1,4,0,152,555,275,347,1,23,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,17.2,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Gaurav Chaudhary,1,4,0,151,626,275,331,1,20,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,17.3,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Anmol Malhotra,1,4,1,169,500,288,372,1,20,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,17.4,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Taranveer Singh,1,4,1,177,549,296,357,2,8,2
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,17.5,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Manav Vashisht,1,4,0,155,577,275,322,1,8,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,17.6,3,16 to 20,4,17 to 20,2,0,0,1,0,0,0,Manav Vashisht,1,4,0,112,555,239,331,1,22,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,18.1,3,16 to 20,4,17 to 20,4,0,0,0,0,1,0,Gaurav Chaudhary,1,4,0,75,484,203,371,1,23,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,18.2,3,16 to 20,4,17 to 20,4,0,0,0,0,1,0,Gaurav Chaudhary,1,4,0,121,84,250,386,1,23,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,18.3,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Gaurav Chaudhary,1,4,0,164,511,279,333,1,15,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,18.4,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Manav Vashisht,1,4,0,184,615,322,311,1,18,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,18.5,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Gaurav Chaudhary,1,4,0,144,571,271,339,1,22,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,18.6,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Manav Vashisht,1,4,0,156,582,287,340,1,6,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,19.1,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Gaurav Chaudhary,1,4,0,126,527,239,355,1,1,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,19.1,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Gaurav Chaudhary,1,4,0,132,588,267,327,1,20,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,19.2,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Manav Vashisht,1,4,1,167,560,298,345,1,20,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,19.3,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Akashdeep Dahri,1,4,0,146,549,272,339,1,6,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,19.4,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Gaurav Chaudhary,1,4,0,165,615,303,336,1,5,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,19.5,3,16 to 20,4,17 to 20,1,0,1,0,0,0,0,Gaurav Chaudhary,1,4,0,178,571,300,333,1,12,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,19.6,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Akashdeep Dahri,1,4,1,151,445,273,379,1,15,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,Aryan Mehra,0,NULL,0,NULL,NULL,NULL,NULL,1,0,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,Simranjeet Singh Gharu,0,NULL,0,NULL,NULL,NULL,NULL,1,0,1
13,Sher-E-Punjab T20 series 2024,16-06-2024,33245,4433,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,Aradhya Shukla,0,NULL,0,NULL,NULL,NULL,NULL,1,0,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,0.1,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Sehaj Dhawan,1,1,0,161,790,308,319,1,18,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,0.1,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Kunwarjeet Singh Ballagan,2,4,1,201,511,318,345,2,8,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,0.2,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Abhishek Sharma,1,1,0,258,456,382,359,2,18,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,0.2,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Naman Dhir,2,4,0,145,379,275,369,1,21,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,0.3,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Sehaj Dhawan,1,1,0,113,1037,265,276,1,16,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,0.3,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Harnoor Singh Pannu,2,4,0,207,385,332,374,2,4,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,0.4,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Sehaj Dhawan,1,1,0,147,779,293,299,1,19,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,0.4,1,1 to 6,1,1 to 6,0,0,0,0,0,0,0,Harnoor Singh Pannu,2,4,0,212,549,260,339,2,8,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,0.4,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Harnoor Singh Pannu,2,4,0,255,357,375,385,2,19,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,0.5,1,1 to 6,1,1 to 6,6,0,0,0,0,0,1,Sehaj Dhawan,1,1,0,136,1086,302,257,1,24,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,0.5,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Harnoor Singh Pannu,2,4,0,218,347,336,378,2,12,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,0.6,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Sehaj Dhawan,1,1,0,144,719,267,313,1,8,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,0.6,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Harnoor Singh Pannu,2,4,0,223,374,339,374,2,21,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,1.1,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Abhishek Sharma,1,1,0,220,511,378,349,2,11,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,1.1,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Harnoor Singh Pannu,1,2,1,197,554,317,363,2,1,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,1.2,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Sehaj Dhawan,1,1,0,121,725,247,329,1,23,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,1.2,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Anmol Malhotra,1,2,0,149,494,262,360,1,12,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,1.3,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Abhishek Sharma,1,1,0,195,626,350,346,2,11,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,1.3,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Anmol Malhotra,1,2,0,127,467,251,371,1,22,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,1.4,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Sehaj Dhawan,1,1,0,158,752,312,342,1,18,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,1.4,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Anmol Malhotra,1,2,0,191,763,275,293,1,8,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,1.5,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Sehaj Dhawan,1,1,0,191,478,327,378,1,18,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,1.5,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Anmol Malhotra,1,2,0,188,664,262,339,1,24,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,1.6,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Sehaj Dhawan,1,1,0,135,681,277,335,1,19,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,1.6,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Anmol Malhotra,1,2,0,205,686,322,347,1,6,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,2.1,1,1 to 6,1,1 to 6,0,0,0,0,0,0,0,Abhishek Sharma,1,1,0,307,226,415,373,2,1,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,2.1,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Abhishek Sharma,1,1,0,212,489,352,354,2,19,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,2.1,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Naman Dhir,2,4,0,191,368,316,386,1,5,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,2.2,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Abhishek Sharma,1,1,0,200,714,369,306,2,1,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,2.2,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Naman Dhir,2,4,0,155,467,289,371,1,12,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,2.3,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Abhishek Sharma,1,1,0,193,686,342,333,2,10,2
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,2.3,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Naman Dhir,2,4,0,156,462,276,366,1,21,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,2.4,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Sehaj Dhawan,1,1,0,189,467,323,376,1,17,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,2.4,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Anmol Malhotra,2,4,0,175,401,285,379,1,21,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,2.5,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Sehaj Dhawan,1,1,0,122,1037,240,257,1,16,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,2.5,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Naman Dhir,2,4,0,191,396,317,384,1,4,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,2.6,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Sehaj Dhawan,1,1,0,137,675,277,355,1,14,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,2.6,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Naman Dhir,2,4,0,173,451,283,365,1,13,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,3.1,1,1 to 6,1,1 to 6,6,0,0,0,0,0,1,Sehaj Dhawan,1,1,0,123,807,277,299,1,20,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,3.1,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Anmol Malhotra,1,2,0,191,736,267,313,1,3,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,3.2,1,1 to 6,1,1 to 6,4,0,0,0,0,1,0,Sehaj Dhawan,1,1,0,98,818,249,284,1,22,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,3.2,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Anmol Malhotra,1,2,0,192,703,289,339,1,13,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,3.3,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Sehaj Dhawan,1,1,0,178,440,306,375,1,11,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4433,3.3,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Naman Dhir,1,2,0,188,719,268,308,1,24,1
13,Sher-E-Punjab T20 series 2024,14-06-2024,33242,4434,3.4,1,1 to 6,1,1 to 6,1,0,1,0,0,0,0,Sehaj Dhawan,1,1,0,160,779,307,304,1,13,1
